,QTR:employment_status_Employed_full_time,QTR:employment_status_Employed_part_time,QTR:employment_status_Prefer_not_to_say,QTR:employment_status_Retired,QTR:employment_status_Student,QTR:employment_status_Unemployed_looking_for_work,QTR:employment_status_Unemployed_not_looking_for_work
1754,0,1,0,0,0,0,0
1755,0,1,0,0,0,0,0
1756,0,1,0,0,0,0,0
1757,0,1,0,0,0,0,0
1758,0,1,0,0,0,0,0
1759,0,1,0,0,0,0,0
1760,0,1,0,0,0,0,0
1761,0,1,0,0,0,0,0
1762,0,1,0,0,0,0,0
1763,0,1,0,0,0,0,0
1764,0,1,0,0,0,0,0
1765,0,1,0,0,0,0,0
1766,0,1,0,0,0,0,0
1767,0,1,0,0,0,0,0
1768,0,1,0,0,0,0,0
1769,0,1,0,0,0,0,0
1770,0,1,0,0,0,0,0
1771,0,1,0,0,0,0,0
1772,0,1,0,0,0,0,0
1773,0,1,0,0,0,0,0
1774,0,1,0,0,0,0,0
1775,0,1,0,0,0,0,0
1776,0,1,0,0,0,0,0
1777,0,1,0,0,0,0,0
1778,0,1,0,0,0,0,0
1779,0,1,0,0,0,0,0
1780,0,1,0,0,0,0,0
1781,0,1,0,0,0,0,0
1782,0,1,0,0,0,0,0
1783,0,1,0,0,0,0,0
1784,0,1,0,0,0,0,0
1785,0,1,0,0,0,0,0
1786,0,1,0,0,0,0,0
1787,0,1,0,0,0,0,0
1788,0,1,0,0,0,0,0
1789,0,1,0,0,0,0,0
1790,0,1,0,0,0,0,0
1791,0,1,0,0,0,0,0
1792,0,1,0,0,0,0,0
1793,0,1,0,0,0,0,0
1794,0,1,0,0,0,0,0
1795,0,1,0,0,0,0,0
1796,0,1,0,0,0,0,0
1797,0,1,0,0,0,0,0
1798,0,1,0,0,0,0,0
1799,0,1,0,0,0,0,0
1800,0,1,0,0,0,0,0
1801,0,1,0,0,0,0,0
1802,0,1,0,0,0,0,0
1803,0,1,0,0,0,0,0
1804,0,1,0,0,0,0,0
1805,0,1,0,0,0,0,0
1806,0,1,0,0,0,0,0
1807,0,1,0,0,0,0,0
1808,0,1,0,0,0,0,0
1809,0,1,0,0,0,0,0
1810,0,1,0,0,0,0,0
1811,0,1,0,0,0,0,0
1812,0,1,0,0,0,0,0
1813,0,1,0,0,0,0,0
1814,0,1,0,0,0,0,0
1815,0,1,0,0,0,0,0
1816,0,1,0,0,0,0,0
1817,0,1,0,0,0,0,0
1818,0,1,0,0,0,0,0
1819,0,1,0,0,0,0,0
1820,0,1,0,0,0,0,0
1821,0,1,0,0,0,0,0
1822,0,1,0,0,0,0,0
1823,0,1,0,0,0,0,0
1824,0,1,0,0,0,0,0
1825,0,1,0,0,0,0,0
1826,0,1,0,0,0,0,0
1827,0,1,0,0,0,0,0
1828,0,1,0,0,0,0,0
1829,0,1,0,0,0,0,0
1830,0,1,0,0,0,0,0
1831,0,1,0,0,0,0,0
1832,0,1,0,0,0,0,0
1833,0,1,0,0,0,0,0
1834,0,1,0,0,0,0,0
1835,0,1,0,0,0,0,0
1836,0,1,0,0,0,0,0
1837,0,1,0,0,0,0,0
1838,0,1,0,0,0,0,0
1839,0,1,0,0,0,0,0
1840,0,1,0,0,0,0,0
1841,0,1,0,0,0,0,0
1842,0,1,0,0,0,0,0
1843,0,1,0,0,0,0,0
1844,0,1,0,0,0,0,0
1845,0,1,0,0,0,0,0
1846,0,1,0,0,0,0,0
1847,0,1,0,0,0,0,0
1848,0,1,0,0,0,0,0
1849,0,1,0,0,0,0,0
1850,0,1,0,0,0,0,0
1851,0,1,0,0,0,0,0
1852,0,1,0,0,0,0,0
1853,0,1,0,0,0,0,0
1854,0,1,0,0,0,0,0
1855,0,1,0,0,0,0,0
1856,0,1,0,0,0,0,0
1857,0,1,0,0,0,0,0
1858,0,1,0,0,0,0,0
1859,0,1,0,0,0,0,0
1860,0,1,0,0,0,0,0
1861,0,1,0,0,0,0,0
1862,0,1,0,0,0,0,0
1863,0,1,0,0,0,0,0
1864,0,1,0,0,0,0,0
1865,0,1,0,0,0,0,0
1866,0,1,0,0,0,0,0
1867,0,1,0,0,0,0,0
1868,0,1,0,0,0,0,0
1869,0,1,0,0,0,0,0
1870,0,1,0,0,0,0,0
1871,0,1,0,0,0,0,0
1872,0,1,0,0,0,0,0
1873,0,1,0,0,0,0,0
1874,0,1,0,0,0,0,0
1875,0,1,0,0,0,0,0
1876,0,1,0,0,0,0,0
1877,0,1,0,0,0,0,0
1878,0,1,0,0,0,0,0
1879,0,1,0,0,0,0,0
1880,0,1,0,0,0,0,0
1881,0,1,0,0,0,0,0
1882,0,1,0,0,0,0,0
1883,0,1,0,0,0,0,0
1884,0,1,0,0,0,0,0
1885,0,1,0,0,0,0,0
1886,0,1,0,0,0,0,0
1887,0,1,0,0,0,0,0
1888,0,1,0,0,0,0,0
1889,0,1,0,0,0,0,0
1890,0,1,0,0,0,0,0
1891,0,1,0,0,0,0,0
1892,0,1,0,0,0,0,0
1893,0,1,0,0,0,0,0
1894,0,1,0,0,0,0,0
1895,0,1,0,0,0,0,0
1896,0,1,0,0,0,0,0
1897,0,1,0,0,0,0,0
1898,0,1,0,0,0,0,0
1899,0,1,0,0,0,0,0
1900,0,1,0,0,0,0,0
1901,0,1,0,0,0,0,0
1902,0,1,0,0,0,0,0
1903,0,1,0,0,0,0,0
1904,0,1,0,0,0,0,0
1905,0,1,0,0,0,0,0
1906,0,1,0,0,0,0,0
1907,0,1,0,0,0,0,0
1908,0,1,0,0,0,0,0
1909,0,1,0,0,0,0,0
1910,0,1,0,0,0,0,0
1911,0,1,0,0,0,0,0
1912,0,1,0,0,0,0,0
1913,0,1,0,0,0,0,0
1914,0,1,0,0,0,0,0
1915,0,1,0,0,0,0,0
1916,0,1,0,0,0,0,0
1917,0,1,0,0,0,0,0
1918,0,1,0,0,0,0,0
1919,0,1,0,0,0,0,0
1920,0,1,0,0,0,0,0
1921,0,1,0,0,0,0,0
1922,0,1,0,0,0,0,0
1923,0,1,0,0,0,0,0
1924,0,1,0,0,0,0,0
1925,0,1,0,0,0,0,0
1926,0,1,0,0,0,0,0
1927,0,1,0,0,0,0,0
1928,0,1,0,0,0,0,0
1929,0,1,0,0,0,0,0
1930,0,1,0,0,0,0,0
1931,0,1,0,0,0,0,0
1932,0,1,0,0,0,0,0
1933,0,1,0,0,0,0,0
1934,0,1,0,0,0,0,0
1935,0,1,0,0,0,0,0
1936,0,1,0,0,0,0,0
1937,0,1,0,0,0,0,0
1938,0,1,0,0,0,0,0
1939,0,1,0,0,0,0,0
1940,0,1,0,0,0,0,0
1941,0,1,0,0,0,0,0
1942,0,1,0,0,0,0,0
1943,0,1,0,0,0,0,0
1944,0,1,0,0,0,0,0
1945,0,1,0,0,0,0,0
1946,0,1,0,0,0,0,0
1947,0,1,0,0,0,0,0
1948,0,1,0,0,0,0,0
1949,0,1,0,0,0,0,0
1950,0,1,0,0,0,0,0
1951,0,1,0,0,0,0,0
1952,0,1,0,0,0,0,0
1953,0,1,0,0,0,0,0
1954,0,1,0,0,0,0,0
1955,0,1,0,0,0,0,0
1956,0,1,0,0,0,0,0
1957,0,1,0,0,0,0,0
1958,0,1,0,0,0,0,0
1959,0,1,0,0,0,0,0
1960,0,1,0,0,0,0,0
1961,0,1,0,0,0,0,0
1962,0,1,0,0,0,0,0
1963,0,1,0,0,0,0,0
1964,0,1,0,0,0,0,0
1965,0,1,0,0,0,0,0
1966,0,1,0,0,0,0,0
1967,0,1,0,0,0,0,0
1968,0,1,0,0,0,0,0
1969,0,1,0,0,0,0,0
1970,0,1,0,0,0,0,0
1971,0,1,0,0,0,0,0
1972,0,1,0,0,0,0,0
1973,0,1,0,0,0,0,0
1974,0,1,0,0,0,0,0
1975,0,1,0,0,0,0,0
1976,0,1,0,0,0,0,0
1977,0,1,0,0,0,0,0
1978,0,1,0,0,0,0,0
1979,0,1,0,0,0,0,0
1980,0,1,0,0,0,0,0
1981,0,1,0,0,0,0,0
1982,0,1,0,0,0,0,0
1983,0,1,0,0,0,0,0
1984,0,1,0,0,0,0,0
1985,0,1,0,0,0,0,0
1986,0,1,0,0,0,0,0
1987,0,1,0,0,0,0,0
1988,0,1,0,0,0,0,0
1989,0,1,0,0,0,0,0
1990,0,1,0,0,0,0,0
1991,0,1,0,0,0,0,0
1992,0,1,0,0,0,0,0
1993,0,1,0,0,0,0,0
1994,0,1,0,0,0,0,0
1995,0,1,0,0,0,0,0
1996,0,1,0,0,0,0,0
1997,0,1,0,0,0,0,0
1998,0,1,0,0,0,0,0
1999,0,1,0,0,0,0,0
2000,0,1,0,0,0,0,0
2001,0,1,0,0,0,0,0
2002,0,1,0,0,0,0,0
2003,0,1,0,0,0,0,0
2004,0,1,0,0,0,0,0
2005,0,1,0,0,0,0,0
2006,0,1,0,0,0,0,0
2007,0,1,0,0,0,0,0
2008,0,1,0,0,0,0,0
2009,0,1,0,0,0,0,0
2010,0,1,0,0,0,0,0
2011,0,1,0,0,0,0,0
2012,0,1,0,0,0,0,0
2013,0,1,0,0,0,0,0
2014,0,1,0,0,0,0,0
2015,0,1,0,0,0,0,0
2016,0,1,0,0,0,0,0
2017,0,1,0,0,0,0,0
2018,0,1,0,0,0,0,0
2019,0,1,0,0,0,0,0
2020,0,1,0,0,0,0,0
2021,0,1,0,0,0,0,0
2022,0,1,0,0,0,0,0
2023,0,1,0,0,0,0,0
2024,0,1,0,0,0,0,0
2025,0,1,0,0,0,0,0
2026,0,1,0,0,0,0,0
2027,0,1,0,0,0,0,0
2028,0,1,0,0,0,0,0
2029,0,1,0,0,0,0,0
2030,0,1,0,0,0,0,0
2031,0,1,0,0,0,0,0
2032,0,1,0,0,0,0,0
2033,0,1,0,0,0,0,0
2034,0,1,0,0,0,0,0
2035,0,1,0,0,0,0,0
2036,0,1,0,0,0,0,0
2037,0,1,0,0,0,0,0
2038,0,1,0,0,0,0,0
2039,0,1,0,0,0,0,0
2040,0,1,0,0,0,0,0
2041,0,1,0,0,0,0,0
2042,0,1,0,0,0,0,0
2043,0,0,0,0,0,1,0
2044,0,0,0,0,0,1,0
2045,0,0,0,0,0,1,0
2046,0,0,0,0,0,1,0
2047,0,0,0,0,0,1,0
2048,0,0,0,0,0,1,0
2049,0,0,0,0,0,1,0
2050,0,0,0,0,0,1,0
2051,0,0,0,0,0,1,0
2052,0,0,0,0,0,1,0
2053,0,0,0,0,0,1,0
2054,0,0,0,0,0,1,0
2055,0,0,0,0,0,1,0
2056,0,0,0,0,0,1,0
2057,0,0,0,0,0,1,0
2058,0,0,0,0,0,1,0
2059,0,0,0,0,0,1,0
2060,0,0,0,0,0,1,0
2061,0,0,0,0,0,1,0
2062,0,0,0,0,0,1,0
2063,0,0,0,0,0,1,0
2064,0,0,0,0,0,1,0
2065,0,0,0,0,0,1,0
2066,0,0,0,0,0,1,0
2067,0,0,0,0,0,1,0
2068,0,0,0,0,0,1,0
2069,0,0,0,0,0,1,0
2070,0,0,0,0,0,1,0
2071,0,0,0,0,0,1,0
2072,0,0,0,0,0,1,0
2073,0,0,0,0,0,1,0
2074,0,0,0,0,0,1,0
2075,0,0,0,0,0,1,0
2076,0,0,0,0,0,1,0
2077,0,0,0,0,0,1,0
2078,0,0,0,0,0,1,0
2079,0,0,0,0,0,1,0
2080,0,0,0,0,0,1,0
2081,0,0,0,0,0,1,0
2082,0,0,0,0,0,1,0
2083,0,0,0,0,0,1,0
2084,0,0,0,0,0,1,0
2085,0,0,0,0,0,1,0
2086,0,0,0,0,0,1,0
2087,0,0,0,0,0,1,0
2088,0,0,0,0,0,1,0
2089,0,0,0,0,1,0,0
2090,0,0,0,0,1,0,0
2091,0,0,0,0,1,0,0
2092,0,0,0,0,1,0,0
2093,0,0,0,0,1,0,0
2094,0,0,0,0,1,0,0
2095,0,0,0,0,1,0,0
2096,0,0,0,0,1,0,0
2097,0,0,0,0,1,0,0
2098,0,0,0,0,1,0,0
2099,0,0,0,0,1,0,0
2100,0,0,0,0,1,0,0
2101,0,0,0,0,1,0,0
2102,0,0,0,0,1,0,0
2103,0,0,0,0,1,0,0
2104,0,0,0,0,1,0,0
2105,0,0,0,0,1,0,0
2106,0,0,0,0,1,0,0
2107,0,0,0,0,1,0,0
2108,0,0,0,0,1,0,0
2109,0,0,0,0,1,0,0
2110,0,0,0,0,1,0,0
2111,0,0,0,0,1,0,0
2112,0,0,0,0,1,0,0
2113,0,0,0,0,1,0,0
2114,0,0,0,0,1,0,0
2115,0,0,0,0,1,0,0
2116,0,0,0,0,1,0,0
2117,0,0,0,0,1,0,0
2118,0,0,0,0,1,0,0
2119,0,0,0,0,1,0,0
2120,0,0,0,0,1,0,0
2121,0,0,0,0,1,0,0
2122,0,0,0,0,1,0,0
2123,0,0,0,0,1,0,0
2124,0,0,0,0,1,0,0
2125,0,0,0,0,1,0,0
2126,0,0,0,0,1,0,0
2127,0,0,0,0,1,0,0
2128,0,0,0,0,1,0,0
2129,0,0,0,0,1,0,0
2130,0,0,0,0,1,0,0
2131,0,0,0,0,1,0,0
2132,0,0,0,0,1,0,0
2133,0,0,0,0,1,0,0
2134,0,0,0,0,1,0,0
2135,0,0,0,0,1,0,0
2136,0,0,0,0,1,0,0
2137,0,0,0,0,1,0,0
2138,0,0,0,0,1,0,0
2139,0,0,0,0,1,0,0
2140,0,0,0,0,1,0,0
2141,0,0,0,0,1,0,0
2142,0,0,0,0,1,0,0
2143,0,0,0,0,1,0,0
2144,0,0,0,0,1,0,0
2145,0,0,0,0,1,0,0
2146,0,0,0,0,1,0,0
2147,0,0,0,0,1,0,0
2148,0,0,0,0,1,0,0
2149,0,0,0,0,1,0,0
2150,0,0,0,0,1,0,0
2151,0,0,0,0,1,0,0
2152,0,0,0,0,1,0,0
2153,0,0,0,0,1,0,0
2154,0,0,0,0,1,0,0
2155,0,0,0,0,1,0,0
2156,0,0,0,0,1,0,0
2157,0,0,0,0,1,0,0
2158,0,0,0,0,1,0,0
2159,0,0,0,0,1,0,0
2160,0,0,0,0,1,0,0
2161,0,0,0,0,1,0,0
2162,0,0,0,0,1,0,0
2163,0,0,0,0,1,0,0
2164,0,0,0,0,1,0,0
2165,0,0,0,0,1,0,0
2166,0,0,0,0,1,0,0
2167,0,0,0,0,1,0,0
2168,0,0,0,0,1,0,0
2169,0,0,0,0,1,0,0
2170,0,0,0,0,1,0,0
2171,0,0,0,0,1,0,0
2172,0,0,0,0,1,0,0
2173,0,0,0,0,1,0,0
2174,0,0,0,0,1,0,0
2175,0,0,0,0,1,0,0
2176,0,0,0,0,1,0,0
2177,0,0,0,0,1,0,0
2178,0,0,0,0,1,0,0
2179,0,0,0,0,1,0,0
2180,0,0,0,0,1,0,0
2181,0,0,0,0,1,0,0
2182,0,0,0,0,1,0,0
2183,0,0,0,0,1,0,0
2184,0,0,0,0,1,0,0
2185,0,0,0,0,1,0,0
2186,0,0,0,0,1,0,0
2187,0,0,0,0,1,0,0
2188,0,0,0,0,1,0,0
2189,0,0,0,0,1,0,0
2190,0,0,0,0,1,0,0
2191,0,0,0,0,1,0,0
2192,0,0,0,0,1,0,0
2193,0,0,0,0,1,0,0
2194,0,0,0,0,1,0,0
2195,0,0,0,0,1,0,0
2196,0,0,0,0,1,0,0
2197,0,0,0,0,1,0,0
2198,0,0,0,0,1,0,0
2199,0,0,0,0,1,0,0
2200,0,0,0,0,1,0,0
2201,0,0,0,0,1,0,0
2202,0,0,0,0,1,0,0
2203,0,0,0,0,1,0,0
2204,0,0,0,0,1,0,0
2205,0,0,0,0,1,0,0
2206,0,0,0,0,1,0,0
2207,0,0,0,0,1,0,0
2208,0,0,0,0,1,0,0
2209,0,0,0,0,1,0,0
2210,0,0,0,0,1,0,0
2211,0,0,0,0,1,0,0
2212,0,0,0,0,1,0,0
2213,0,0,0,0,1,0,0
2214,0,0,0,0,1,0,0
2215,0,0,0,0,1,0,0
2216,0,0,0,0,1,0,0
2217,0,0,0,0,1,0,0
2218,0,0,0,0,1,0,0
2219,0,0,0,0,1,0,0
2220,0,0,0,0,1,0,0
2221,0,0,0,0,1,0,0
2222,0,0,0,0,1,0,0
2223,0,0,0,0,1,0,0
2224,0,0,0,0,1,0,0
2225,0,0,0,0,1,0,0
2226,0,0,0,0,1,0,0
2227,0,0,0,0,1,0,0
2228,0,0,0,0,1,0,0
2229,0,0,0,0,1,0,0
2230,0,0,0,0,1,0,0
2231,0,0,0,0,1,0,0
2232,0,0,0,0,1,0,0
2233,0,0,0,0,1,0,0
2234,0,0,0,0,1,0,0
2235,0,0,0,0,1,0,0
2236,0,0,0,0,1,0,0
2237,0,0,0,0,1,0,0
2238,0,0,0,0,1,0,0
2239,0,0,0,0,1,0,0
2240,0,0,0,0,1,0,0
2241,0,0,0,0,1,0,0
2242,0,0,0,0,1,0,0
2243,0,0,0,0,1,0,0
2244,0,0,0,0,1,0,0
2245,0,0,0,0,1,0,0
2246,0,0,0,0,1,0,0
2247,0,0,0,0,1,0,0
2248,0,0,0,0,1,0,0
2249,0,0,0,0,1,0,0
2250,0,0,0,0,1,0,0
2251,0,0,0,0,1,0,0
2252,0,0,0,0,1,0,0
2253,0,0,0,0,1,0,0
2254,0,0,0,0,1,0,0
2255,0,0,0,0,1,0,0
2256,0,0,0,0,1,0,0
2257,0,0,0,0,1,0,0
2258,0,0,0,0,1,0,0
2259,0,0,0,0,1,0,0
2260,0,0,0,0,1,0,0
2261,0,0,0,0,1,0,0
2262,0,0,0,0,1,0,0
2263,0,0,0,0,1,0,0
2264,0,0,0,0,1,0,0
2265,0,0,0,0,1,0,0
2266,0,0,0,0,1,0,0
2267,0,0,0,0,1,0,0
2268,0,0,0,0,1,0,0
2269,0,0,0,0,1,0,0
2270,0,0,0,0,1,0,0
2271,0,0,0,0,1,0,0
2272,0,0,0,0,1,0,0
2273,0,0,0,0,1,0,0
2274,0,0,0,0,1,0,0
2275,0,0,0,0,1,0,0
2276,0,0,0,0,1,0,0
2277,0,0,0,0,1,0,0
2278,0,0,0,0,1,0,0
2279,0,0,0,0,1,0,0
2280,0,0,0,0,1,0,0
2281,0,0,0,0,1,0,0
2282,0,0,0,0,1,0,0
2283,0,0,0,0,1,0,0
2284,0,0,0,0,1,0,0
2285,0,0,0,0,1,0,0
2286,0,0,0,0,1,0,0
2287,0,0,0,0,1,0,0
2288,0,0,0,0,1,0,0
2289,0,0,0,0,1,0,0
2290,0,0,0,0,1,0,0
2291,0,0,0,0,1,0,0
2292,0,0,0,0,1,0,0
2293,0,0,0,0,1,0,0
2294,0,0,0,0,1,0,0
2295,0,0,0,0,1,0,0
2296,0,0,0,0,1,0,0
2297,0,0,0,0,1,0,0
2298,0,0,0,0,1,0,0
2299,0,0,0,0,1,0,0
2300,0,0,0,0,1,0,0
2301,0,0,0,0,1,0,0
2302,0,0,0,0,1,0,0
2303,0,0,0,0,1,0,0
2304,0,0,0,0,1,0,0
2305,0,0,0,0,1,0,0
2306,0,0,0,0,1,0,0
2307,0,0,0,0,1,0,0
2308,0,0,0,0,1,0,0
2309,0,0,0,0,1,0,0
2310,0,0,0,0,1,0,0
2311,0,0,0,0,1,0,0
2312,0,0,0,0,1,0,0
2313,0,0,0,0,1,0,0
2314,0,0,0,0,1,0,0
2315,0,0,0,0,1,0,0
2316,0,0,0,0,1,0,0
2317,0,0,0,0,1,0,0
2318,0,0,0,0,1,0,0
2319,0,0,0,0,1,0,0
2320,0,0,0,0,1,0,0
2321,0,0,0,0,1,0,0
2322,0,0,0,0,1,0,0
2323,0,0,0,0,1,0,0
2324,0,0,0,0,1,0,0
2325,0,0,0,0,1,0,0
2326,0,0,0,0,1,0,0
2327,0,0,0,0,1,0,0
2328,0,0,0,0,1,0,0
2329,0,0,0,0,1,0,0
2330,0,0,0,0,1,0,0
2331,0,0,0,0,1,0,0
2332,0,0,0,0,1,0,0
2333,0,0,0,0,1,0,0
2334,0,0,0,0,0,0,1
2335,0,0,0,0,0,0,1
2336,0,0,0,0,0,0,1
2337,0,0,0,0,0,0,1
2338,0,0,0,0,0,0,1
2339,0,0,0,0,0,0,1
2340,0,0,0,0,0,0,1
2341,0,0,0,0,0,0,1
2342,0,0,0,0,0,0,1
2343,0,0,0,0,0,0,1
2344,0,0,0,0,0,0,1
2345,0,0,0,0,0,0,1
2346,0,0,0,0,0,0,1
2347,0,0,0,0,0,0,1
2348,0,0,0,0,0,0,1
2349,0,0,0,0,0,0,1
2350,0,0,0,0,0,0,1
2351,0,0,0,0,0,0,1
2352,0,0,0,0,0,0,1
2353,0,0,0,0,0,0,1
2354,0,0,0,0,0,0,1
2355,0,0,0,0,0,0,1
2356,0,0,0,0,0,0,1
2357,0,0,0,0,0,0,1
2358,0,0,0,0,0,0,1
2359,0,0,0,0,0,0,1
2360,0,0,0,0,0,0,1
2361,0,0,0,0,0,0,1
2362,0,0,0,0,0,0,1
2363,0,0,0,0,0,0,1
2364,0,0,0,0,0,0,1
2365,0,0,0,0,0,0,1
2366,0,0,0,0,0,0,1
2367,0,0,0,0,0,0,1
2368,0,0,0,0,0,0,1
2369,0,0,0,0,0,0,1
2370,0,0,0,0,0,0,1
2371,0,0,0,0,0,0,1
2372,0,0,0,0,0,0,1
2373,0,0,0,0,0,0,1
2374,0,0,0,0,0,0,1
2375,0,0,0,0,0,0,1
2376,0,0,0,0,0,0,1
2377,0,0,0,0,0,0,1
2378,0,0,0,0,0,0,1
2379,0,0,0,0,0,0,1
2380,0,0,0,0,0,0,1
2381,0,0,0,0,0,0,1
2382,0,0,0,0,0,0,1
2383,0,0,0,0,0,0,1
2384,0,0,0,0,0,0,1
2385,0,0,0,0,0,0,1
2386,0,0,0,0,0,0,1
2387,0,0,0,0,0,0,1
2388,0,0,0,0,0,0,1
2389,0,0,0,0,0,0,1
2390,0,0,0,0,0,0,1
2391,0,0,0,0,0,0,1
2392,0,0,0,0,0,0,1
2393,0,0,0,0,0,0,1
2394,0,0,0,0,0,0,1
2395,0,0,0,0,0,0,1
2396,0,0,0,0,0,0,1
2397,0,0,0,0,0,0,1
2398,0,0,0,0,0,0,1
2399,0,0,0,0,0,0,1
2400,0,0,0,0,0,0,1
2401,0,0,0,0,0,0,1
2402,0,0,0,0,0,0,1
2403,0,0,0,0,0,0,1
2404,0,0,0,0,0,0,1
2405,0,0,0,0,0,0,1
2406,0,0,0,0,0,0,1
2407,0,0,0,0,0,0,1
2408,0,0,0,0,0,0,1
2409,0,0,0,0,0,0,1
2410,0,0,0,0,0,0,1
2411,0,0,0,0,0,0,1
2412,0,0,0,0,0,0,1
2413,0,0,0,0,0,0,1
2414,0,0,0,0,0,0,1
2415,0,0,0,0,0,0,1
2416,0,0,0,0,0,0,1
2417,0,0,0,0,0,0,1
2418,0,0,0,0,0,0,1
2419,0,0,0,0,0,0,1
2420,0,0,0,0,0,0,1
2421,0,0,0,0,0,0,1
2422,0,0,0,0,0,0,1
2423,0,0,0,0,0,0,1
2424,0,0,0,0,0,0,1
2425,0,0,0,0,0,0,1
2426,0,0,0,0,0,0,1
2427,0,0,0,0,0,0,1
2428,0,0,0,0,0,0,1
2429,0,0,0,0,0,0,1
2430,0,0,0,0,0,0,1
2431,0,0,0,0,0,0,1
2432,0,0,0,0,0,0,1
2433,0,0,0,0,0,0,1
2434,0,0,0,0,0,0,1
2435,0,0,0,0,0,0,1
2436,0,0,0,0,0,0,1
2437,0,0,0,0,0,0,1
2438,0,0,0,0,0,0,1
2439,0,0,0,0,0,0,1
2440,0,0,0,0,0,0,1
2441,0,0,0,0,0,0,1
2442,0,0,0,0,0,0,1
2443,0,0,0,0,0,0,1
2444,0,0,0,0,0,0,1
2445,0,0,0,0,0,0,1
2446,0,0,0,0,0,0,1
2447,0,0,0,0,0,0,1
2448,0,0,0,0,0,0,1
2449,0,0,0,0,0,0,1
2450,0,0,0,0,0,0,1
2451,0,0,0,0,0,0,1
2452,0,0,0,0,0,0,1
2453,0,0,0,0,0,0,1
2454,0,0,0,0,0,0,1
2455,0,0,0,0,0,0,1
2456,0,0,0,0,0,0,1
2457,0,0,0,0,0,0,1
2458,0,0,0,0,0,0,1
2459,0,0,0,0,0,0,1
2460,0,0,0,0,0,0,1
2461,0,0,0,0,0,0,1
2462,0,0,0,0,0,0,1
2463,0,0,0,0,0,0,1
2464,0,0,0,0,0,0,1
2465,0,0,0,0,0,0,1
2466,0,0,0,0,0,0,1
2467,0,0,0,0,0,0,1
2468,0,0,0,0,0,0,1
2469,0,0,0,0,0,0,1
2470,0,0,0,0,0,0,1
2471,0,0,0,0,0,0,1
2472,0,0,0,0,0,0,1
2473,0,0,0,0,0,0,1
2474,0,0,0,0,0,0,1
2475,0,0,0,0,0,0,1
2476,0,0,0,0,0,0,1
2477,0,0,0,0,0,0,1
2478,0,0,0,0,0,0,1
2479,0,0,0,0,0,0,1
2480,0,0,0,0,0,0,1
2481,0,0,0,0,0,0,1
2482,0,0,0,0,0,0,1
2483,0,0,0,0,0,0,1
2484,0,0,0,0,0,0,1
2485,0,0,0,0,0,0,1
2486,0,0,0,0,0,0,1
2487,0,0,0,0,0,0,1
2488,0,0,0,0,0,0,1
2489,0,0,0,0,0,0,1
2490,0,0,0,0,0,0,1
2491,0,0,0,0,0,0,1
2492,0,0,0,0,0,0,1
2493,0,0,0,0,0,0,1
2494,0,0,0,0,0,0,1
2495,0,0,0,0,0,0,1
2496,0,0,0,0,0,0,1
2497,0,0,0,0,0,0,1
2498,0,0,0,0,0,0,1
2499,0,0,0,0,0,0,1
2500,0,0,0,0,0,0,1
2501,0,0,0,0,0,0,1
2502,0,0,0,0,0,0,1
2503,0,0,0,0,0,0,1
2504,0,0,0,0,0,0,1
2505,0,0,0,0,0,0,1
2506,0,0,0,0,0,0,1
2507,0,0,0,0,0,0,1
2508,0,0,0,0,0,0,1
2509,0,0,0,0,0,0,1
2510,0,0,0,0,0,0,1
2511,0,0,0,0,0,0,1
2512,0,0,0,0,0,0,1
2513,0,0,0,0,0,0,1
2514,0,0,0,0,0,0,1
2515,0,0,0,0,0,0,1
2516,0,0,0,0,0,0,1
2517,0,0,0,0,0,0,1
2518,0,0,0,0,0,0,1
2519,0,0,0,0,0,0,1
2520,0,0,0,0,0,0,1
2521,0,0,0,0,0,0,1
2522,0,0,0,0,0,0,1
2523,0,0,0,0,0,0,1
2524,0,0,0,0,0,0,1
2525,0,0,0,0,0,0,1
2526,0,0,0,0,0,0,1
2527,0,0,0,0,0,0,1
2528,0,0,0,0,0,0,1
2529,0,0,0,0,0,0,1
2530,0,0,0,0,0,0,1
2531,0,0,0,0,0,0,1
2532,0,0,0,0,0,0,1
2533,0,0,0,0,0,0,1
2534,0,0,0,0,0,0,1
2535,0,0,0,0,0,0,1
2536,0,0,0,0,0,0,1
2537,0,0,0,0,0,0,1
2538,0,0,0,0,0,0,1
2539,0,0,0,0,0,0,1
2540,0,0,0,0,0,0,1
2541,0,0,0,0,0,0,1
2542,0,0,0,0,0,0,1
2543,0,0,0,0,0,0,1
2544,0,0,0,0,0,0,1
2545,0,0,0,0,0,0,1
2546,0,0,0,0,0,0,1
2547,0,0,0,0,0,0,1
2548,0,0,0,0,0,0,1
2549,0,0,0,0,0,0,1
2550,0,0,0,0,0,0,1
2551,0,0,0,0,0,0,1
2552,0,0,0,0,0,0,1
2553,0,0,0,0,0,0,1
2554,0,0,0,0,0,0,1
2555,0,1,0,0,0,0,0
2556,0,1,0,0,0,0,0
2557,0,1,0,0,0,0,0
2558,0,1,0,0,0,0,0
2559,0,1,0,0,0,0,0
2560,0,1,0,0,0,0,0
2561,0,1,0,0,0,0,0
2562,0,1,0,0,0,0,0
2563,0,1,0,0,0,0,0
2564,0,1,0,0,0,0,0
2565,0,1,0,0,0,0,0
2566,0,1,0,0,0,0,0
2567,0,1,0,0,0,0,0
2568,0,1,0,0,0,0,0
2569,0,1,0,0,0,0,0
