,META:hit_id,META:submit_count
7362,15290,0.0
7385,18598,0.0
7361,15255,0.0
7401,20548,0.0
2645,6808,0.0
2681,15810,1.0
2682,15834,2.0
2683,15854,3.0
2685,15945,4.0
2651,9396,0.0
2647,7809,0.0
2628,2546,0.0
2676,11226,0.0
2631,5198,0.0
2687,24884,0.0
2678,15589,0.0
2639,6763,0.0
2640,6768,1.0
2641,6774,2.0
2642,6777,3.0
2643,6781,4.0
2644,6785,5.0
2679,15697,0.0
2626,2033,0.0
2630,4985,0.0
2652,9423,0.0
2646,7763,0.0
2635,5382,0.0
2636,5516,0.0
2618,590,0.0
2629,3275,0.0
2632,5247,0.0
2637,5953,0.0
2627,2174,0.0
2649,7859,0.0
2634,5309,0.0
2686,20247,0.0
2648,7845,0.0
2677,15464,0.0
2617,392,0.0
2633,5264,0.0
2653,9450,0.0
2638,5977,0.0
2680,15698,0.0
2684,15885,0.0
2619,1066,0.0
2620,1099,1.0
2621,1137,2.0
2622,1278,3.0
2623,1323,4.0
2624,1331,5.0
2625,1365,6.0
2654,10707,0.0
2655,10721,1.0
2656,10727,2.0
2657,10734,3.0
2658,10773,4.0
2659,10788,5.0
2660,10796,6.0
2661,10802,7.0
2662,10821,8.0
2663,10829,9.0
2664,10873,10.0
2665,10897,11.0
2666,10912,12.0
2667,10920,13.0
2668,10959,14.0
2669,10967,15.0
2670,10984,16.0
2671,10993,17.0
2672,10998,18.0
2673,11024,19.0
2674,11027,20.0
2675,11036,21.0
2650,9363,0.0
2591,23455,0.0
2582,18961,0.0
2594,25521,0.0
2563,1741,0.0
2564,1803,0.0
2577,12436,0.0
2562,380,0.0
2592,23769,0.0
2568,9679,0.0
2569,9880,1.0
2587,19122,2.0
2588,19126,3.0
2580,13990,0.0
2570,9892,0.0
2589,19180,0.0
2572,9928,0.0
2573,9930,1.0
2574,9990,0.0
2571,9923,0.0
2566,6251,0.0
2596,25580,0.0
2585,19086,0.0
2565,6234,0.0
2597,25582,0.0
2576,12320,0.0
2578,12487,0.0
2581,17983,0.0
2575,12189,0.0
2593,24441,0.0
2583,19078,0.0
2584,19084,1.0
2586,19119,2.0
2590,20835,0.0
2579,12498,0.0
2595,25577,0.0
2567,6442,0.0
4711,8180,0.0
4806,19973,0.0
4609,2956,0.0
4692,6258,0.0
4693,6360,1.0
4694,6403,2.0
4695,6480,3.0
4696,6526,4.0
4697,6569,5.0
4698,6608,6.0
4699,6697,7.0
4700,6740,8.0
4701,6750,9.0
4703,7124,10.0
4704,7965,11.0
4705,7971,12.0
4715,8823,13.0
4716,8847,14.0
4717,8848,15.0
4721,10060,16.0
4722,10111,17.0
4723,10126,18.0
4724,10134,19.0
4725,10150,20.0
4726,10165,21.0
4727,10184,22.0
4728,10226,23.0
4729,10239,24.0
4731,10261,25.0
4732,10322,26.0
4733,10452,27.0
4736,10763,28.0
4741,12175,29.0
4742,12209,30.0
4748,12725,31.0
4752,14051,32.0
4753,14062,33.0
4754,14068,34.0
4755,14071,35.0
4756,14074,36.0
4757,14076,37.0
4758,14078,38.0
4759,14083,39.0
4761,14086,40.0
4762,14092,41.0
4744,12435,0.0
4745,12445,1.0
4568,2500,0.0
4709,8106,0.0
4710,8132,1.0
4712,8225,2.0
4784,18172,0.0
4785,18184,1.0
4786,18216,2.0
4802,19647,3.0
4803,19655,4.0
4821,21469,5.0
4831,22152,6.0
4832,22172,7.0
4833,22214,8.0
4852,23833,0.0
4749,12732,0.0
4839,23528,0.0
4565,653,0.0
4572,2633,0.0
4763,14377,0.0
4780,18090,0.0
4791,19382,1.0
4801,19641,2.0
4747,12713,0.0
4706,8023,0.0
4787,18385,0.0
4857,24343,0.0
4764,14389,0.0
4767,16257,0.0
4834,23163,0.0
4662,3871,0.0
4707,8025,0.0
4751,12785,1.0
4567,1238,0.0
4713,8278,0.0
4813,20380,0.0
4768,16397,0.0
4769,16402,1.0
4770,16407,2.0
4771,16410,3.0
4772,16412,4.0
4773,16414,5.0
4774,16416,6.0
4775,16420,7.0
4776,16422,8.0
4678,4485,0.0
4719,9037,0.0
4766,16167,0.0
4823,21883,1.0
4824,21901,2.0
4825,21924,3.0
4827,21927,4.0
4828,21942,5.0
4843,23798,6.0
4844,23806,7.0
4845,23807,8.0
4846,23808,9.0
4847,23815,10.0
4848,23822,11.0
4849,23823,12.0
4811,20300,0.0
4746,12449,0.0
4840,23609,0.0
4570,2558,0.0
4790,19367,0.0
4569,2539,0.0
4571,2610,0.0
4850,23829,0.0
4851,23832,0.0
4788,18423,0.0
4818,20886,0.0
4829,21999,0.0
4573,2750,0.0
4740,12166,0.0
4730,10243,0.0
4792,19449,0.0
4793,19460,1.0
4794,19464,2.0
4795,19466,3.0
4796,19468,4.0
4797,19477,5.0
4798,19495,6.0
4799,19510,7.0
4859,25496,0.0
4735,10738,0.0
4679,4526,0.0
4702,7005,0.0
4637,3350,0.0
4634,3142,0.0
4574,2753,0.0
4835,23185,0.0
4680,4528,0.0
4714,8615,0.0
4635,3177,0.0
4681,4687,0.0
4682,4704,1.0
4683,4713,2.0
4684,4720,3.0
4685,4725,4.0
4686,4760,5.0
4687,4775,6.0
4688,4783,7.0
4689,4794,8.0
4690,4796,9.0
4815,20635,0.0
4816,20642,1.0
4836,23223,2.0
4855,24205,3.0
4734,10724,0.0
4820,21425,0.0
4807,19984,0.0
4837,23245,0.0
4842,23660,0.0
4691,4948,0.0
4822,21567,0.0
4739,11531,0.0
4661,3865,0.0
4804,19706,0.0
4805,19959,0.0
4858,25165,0.0
4808,20013,0.0
4812,20328,0.0
4841,23650,0.0
4830,22050,0.0
4765,16055,0.0
4750,12759,0.0
4817,20727,0.0
4743,12432,0.0
4800,19545,0.0
4814,20526,0.0
4856,24272,0.0
4854,24100,0.0
4789,18563,0.0
4838,23264,0.0
4810,20070,0.0
4760,14084,0.0
4777,17791,0.0
4718,8881,0.0
4738,11495,0.0
4853,23845,0.0
4778,18078,0.0
4779,18089,1.0
4781,18097,2.0
4782,18109,3.0
4783,18120,4.0
4708,8065,0.0
4809,20025,0.0
4737,10804,0.0
4566,1032,0.0
4575,2841,0.0
4576,2851,1.0
4577,2855,2.0
4578,2858,3.0
4579,2862,4.0
4580,2864,5.0
4581,2866,6.0
4582,2867,7.0
4583,2871,8.0
4584,2877,9.0
4585,2881,10.0
4586,2888,11.0
4587,2893,12.0
4588,2894,13.0
4589,2897,14.0
4590,2899,15.0
4591,2900,16.0
4592,2902,17.0
4593,2903,18.0
4594,2904,19.0
4595,2907,20.0
4596,2910,21.0
4597,2911,22.0
4598,2912,23.0
4599,2913,24.0
4600,2914,25.0
4601,2916,26.0
4602,2919,27.0
4603,2927,28.0
4604,2932,29.0
4605,2939,30.0
4606,2940,31.0
4607,2943,32.0
4608,2951,33.0
4610,3083,34.0
4611,3085,35.0
4612,3087,36.0
4613,3088,37.0
4614,3093,38.0
4615,3094,39.0
4616,3095,40.0
4617,3097,41.0
4618,3100,42.0
4619,3103,43.0
4620,3105,44.0
4621,3108,45.0
4622,3111,46.0
4623,3115,47.0
4624,3117,48.0
4625,3121,49.0
4626,3123,50.0
4627,3126,51.0
4628,3129,52.0
4629,3131,53.0
4630,3134,54.0
4631,3137,55.0
4632,3138,56.0
4633,3139,57.0
4639,3819,58.0
4640,3824,59.0
4641,3829,60.0
4642,3830,61.0
4643,3831,62.0
4644,3833,63.0
4645,3837,64.0
4646,3838,65.0
4647,3839,66.0
4648,3841,67.0
4649,3842,68.0
4650,3843,69.0
4651,3844,70.0
4652,3846,71.0
4653,3849,72.0
4654,3850,73.0
4655,3853,74.0
4656,3855,75.0
4657,3856,76.0
4658,3857,77.0
4659,3862,78.0
4660,3864,79.0
4663,3905,80.0
4664,3908,81.0
4665,3909,82.0
4666,3911,83.0
4667,3912,84.0
4668,3913,85.0
4669,3914,86.0
4670,3917,87.0
4671,3918,88.0
4672,3919,89.0
4673,3920,90.0
4674,3924,91.0
4675,3931,92.0
4676,3932,93.0
4677,3933,94.0
4638,3803,0.0
4720,9180,0.0
4819,20898,0.0
4826,21926,0.0
4636,3348,0.0
2608,8586,0.0
2607,8570,0.0
2601,3743,0.0
2616,20465,0.0
2610,8685,0.0
2605,3887,0.0
2598,388,0.0
2600,3737,0.0
2609,8607,0.0
2606,3898,0.0
2611,8714,0.0
2599,427,0.0
2614,20254,0.0
2615,20305,0.0
2612,8735,0.0
2604,3812,0.0
2613,20249,0.0
2603,3788,0.0
2602,3759,0.0
2750,1371,0.0
2803,20728,0.0
2778,13224,0.0
2751,1420,0.0
2759,6751,0.0
2831,24254,0.0
2793,15534,0.0
2753,1715,0.0
2755,1834,0.0
2792,15513,0.0
2771,11765,0.0
2790,13505,0.0
2841,25699,0.0
2805,20765,0.0
2762,6929,0.0
2779,13268,0.0
2744,506,0.0
2848,25871,0.0
2833,24546,0.0
2745,542,0.0
2801,18854,0.0
2830,24243,0.0
2756,1880,0.0
2748,1088,0.0
2791,13507,0.0
2795,15620,0.0
2799,18717,0.0
2789,13495,0.0
2781,13283,0.0
2782,13290,1.0
2824,24097,0.0
2832,24527,0.0
2828,24216,0.0
2815,22332,0.0
2780,13274,0.0
2806,20810,0.0
2847,25869,0.0
2777,13212,0.0
2825,24141,0.0
2769,11664,0.0
2807,20855,0.0
2842,25770,0.0
2840,25683,0.0
2784,13376,0.0
2747,1052,0.0
2843,25773,1.0
2812,20967,0.0
2794,15597,0.0
2768,9658,0.0
2829,24240,0.0
2758,2204,0.0
2767,9611,0.0
2810,20935,0.0
2775,13082,0.0
2760,6845,0.0
2838,24677,0.0
2772,11777,0.0
2764,9488,0.0
2804,20748,1.0
2834,24560,0.0
2788,13440,0.0
2800,18803,0.0
2761,6868,0.0
2819,22477,0.0
2837,24668,0.0
2773,11797,0.0
2796,18553,0.0
2786,13412,0.0
2749,1189,0.0
2846,25865,0.0
2821,22526,0.0
2746,647,0.0
2742,414,0.0
2774,11816,0.0
2757,1944,0.0
2836,24630,0.0
2816,22360,0.0
2817,22402,0.0
2783,13304,0.0
2845,25846,1.0
2776,13092,0.0
2754,1771,0.0
2785,13404,0.0
2752,1474,0.0
2823,24057,0.0
2818,22427,0.0
2826,24189,0.0
2798,18687,0.0
2839,24694,0.0
2835,24581,0.0
2787,13425,0.0
2766,9599,0.0
2763,9470,0.0
2808,20907,0.0
2844,25775,0.0
2814,22154,0.0
2822,24023,0.0
2811,20950,0.0
2827,24208,0.0
2820,22523,0.0
2770,11740,0.0
2802,20704,0.0
2813,22118,0.0
2809,20922,0.0
2765,9590,0.0
2743,458,0.0
2797,18586,0.0
2699,3662,0.0
2733,15291,0.0
2711,7718,0.0
2712,9348,0.0
2708,5950,0.0
2732,15241,0.0
2697,3465,0.0
2725,13356,0.0
2734,15310,0.0
2739,18664,0.0
2709,5995,0.0
2718,11156,0.0
2741,19319,0.0
2689,484,0.0
2702,3674,0.0
2705,5921,0.0
2726,13364,0.0
2715,10689,0.0
2691,852,0.0
2719,11178,0.0
2740,18697,0.0
2707,5940,0.0
2694,3386,0.0
2716,11033,0.0
2700,3667,0.0
2695,3397,0.0
2735,15936,0.0
2704,5896,0.0
2736,15956,0.0
2720,12201,0.0
2723,12672,0.0
2692,933,0.0
2729,14288,0.0
2737,16021,0.0
2731,14299,0.0
2698,3637,0.0
2722,12669,0.0
2728,14285,1.0
2710,6032,0.0
2706,5938,0.0
2724,13342,0.0
2730,14294,0.0
2738,16030,0.0
2690,614,0.0
2721,12660,0.0
2713,9381,0.0
2703,5825,0.0
2717,11053,0.0
2696,3406,0.0
2727,13415,0.0
2688,395,0.0
2693,3380,0.0
2701,3670,0.0
2714,9387,0.0
2943,8153,0.0
3344,23428,0.0
2991,9461,0.0
3259,18606,0.0
3279,19906,0.0
2918,4552,0.0
3110,14106,0.0
3254,17942,0.0
3305,21087,0.0
3345,23504,0.0
3267,18869,0.0
3199,16025,0.0
2907,4247,0.0
2910,4413,0.0
2864,489,0.0
3131,14584,0.0
3338,23152,0.0
3346,23515,0.0
3248,17799,0.0
2957,8454,0.0
2937,6022,0.0
3140,14689,0.0
2890,2319,0.0
2953,8366,0.0
3057,10975,0.0
2928,5104,0.0
3333,22955,0.0
3349,24004,0.0
2964,8567,0.0
2899,3993,0.0
3276,19533,0.0
3122,14219,0.0
3270,19186,0.0
2934,5738,0.0
3269,18879,0.0
3190,15601,0.0
2947,8275,0.0
2865,703,0.0
2866,718,1.0
2867,734,2.0
2868,747,3.0
2869,756,4.0
2870,789,5.0
3097,11787,0.0
3285,20321,0.0
3250,17858,0.0
2958,8460,0.0
3320,22287,0.0
3330,22907,0.0
3312,21406,0.0
2920,4663,0.0
3106,12924,0.0
3107,12941,1.0
3347,23571,0.0
3325,22825,0.0
3062,11291,0.0
3066,11378,0.0
2885,2032,0.0
3292,20590,0.0
3109,12980,0.0
3006,9766,0.0
3301,20868,0.0
3255,17960,0.0
2896,3963,0.0
3216,16503,0.0
3257,18007,0.0
3249,17833,0.0
3321,22333,0.0
3294,20631,0.0
3295,20666,1.0
2900,4005,0.0
2954,8373,0.0
2961,8552,0.0
2962,8555,1.0
2963,8566,2.0
3342,23386,0.0
3266,18775,0.0
2862,445,0.0
3215,16499,0.0
2871,1642,0.0
3309,21183,0.0
2908,4355,0.0
3264,18726,0.0
3351,24119,0.0
3310,21361,0.0
3225,16563,0.0
2990,9449,0.0
3210,16379,0.0
3212,16440,1.0
2887,2210,0.0
3317,22155,0.0
3293,20620,0.0
3191,15658,0.0
3302,21009,0.0
3289,20464,0.0
3263,18711,0.0
3337,23135,0.0
3308,21171,0.0
3275,19451,0.0
3329,22893,0.0
3354,25633,0.0
3331,22914,0.0
3258,18052,0.0
2973,8674,0.0
3306,21098,0.0
3314,22068,0.0
3278,19711,0.0
2932,5497,0.0
3024,9967,0.0
3253,17939,0.0
2936,5771,0.0
3296,20719,0.0
2952,8342,0.0
3332,22940,0.0
2931,5477,0.0
3327,22864,0.0
3060,11279,0.0
3142,14706,0.0
3336,23110,0.0
3319,22274,0.0
2975,8712,0.0
3061,11280,0.0
3277,19622,0.0
3252,17900,0.0
3343,23402,0.0
2893,2456,0.0
2924,4868,0.0
3163,14966,0.0
3350,24056,0.0
2945,8192,0.0
3202,16118,0.0
3283,19983,0.0
3352,24348,0.0
3141,14698,0.0
2956,8435,0.0
2935,5749,0.0
2930,5224,0.0
2888,2262,0.0
2889,2290,1.0
2891,2411,2.0
2892,2436,3.0
2909,4393,4.0
2913,4463,5.0
2914,4482,6.0
2915,4490,7.0
2916,4499,8.0
2921,4736,9.0
2922,4771,10.0
2923,4829,11.0
2938,6061,12.0
2939,6069,13.0
2940,6092,14.0
2941,6100,15.0
2942,6112,16.0
2965,8578,17.0
2966,8583,18.0
2967,8596,19.0
2968,8599,20.0
2969,8606,21.0
2970,8610,22.0
2971,8616,23.0
2972,8657,24.0
2974,8697,25.0
2976,8761,26.0
2977,8766,27.0
2980,8835,28.0
2981,8844,29.0
2982,8851,30.0
2983,8862,31.0
2984,8866,32.0
2986,8943,33.0
2987,8964,34.0
2992,9528,35.0
2993,9568,36.0
2994,9591,37.0
2995,9605,38.0
2996,9620,39.0
2997,9644,40.0
3001,9729,41.0
3002,9734,42.0
3003,9738,43.0
3004,9746,44.0
3005,9756,45.0
3007,9774,46.0
3008,9792,47.0
3009,9801,48.0
3010,9803,49.0
3011,9805,50.0
3012,9807,51.0
3013,9809,52.0
3014,9826,53.0
3015,9830,54.0
3016,9835,55.0
3017,9847,56.0
3018,9855,57.0
3019,9858,58.0
3020,9863,59.0
3021,9876,60.0
3022,9890,61.0
3023,9916,62.0
3051,10903,63.0
3054,10940,64.0
3055,10956,65.0
3056,10960,66.0
3058,11020,67.0
3063,11311,68.0
3064,11321,69.0
3065,11343,70.0
3068,11461,71.0
3069,11471,72.0
3070,11473,73.0
3071,11475,74.0
3072,11479,75.0
3073,11511,76.0
3074,11515,77.0
3075,11519,78.0
3076,11523,79.0
3077,11526,80.0
3078,11625,81.0
3079,11632,82.0
3080,11637,83.0
3081,11645,84.0
3082,11653,85.0
3084,11669,86.0
3085,11675,87.0
3086,11683,88.0
3087,11704,89.0
3088,11710,90.0
3089,11714,91.0
3090,11718,92.0
3091,11725,93.0
3092,11727,94.0
3093,11731,95.0
3094,11736,96.0
3095,11738,97.0
3096,11749,98.0
3098,12861,99.0
3099,12863,100.0
3100,12870,101.0
3101,12875,102.0
3102,12884,103.0
3103,12891,104.0
3104,12895,105.0
3105,12907,106.0
3111,14168,107.0
3112,14172,108.0
3114,14200,109.0
3115,14203,110.0
3116,14206,111.0
3117,14209,112.0
3118,14210,113.0
3119,14212,114.0
3120,14213,115.0
3121,14214,116.0
3123,14221,117.0
3124,14222,118.0
3125,14223,119.0
3126,14224,120.0
3127,14226,121.0
3128,14227,122.0
3129,14232,123.0
3130,14246,124.0
3132,14599,125.0
3133,14605,126.0
3134,14607,127.0
3135,14611,128.0
3136,14627,129.0
3137,14630,130.0
3138,14638,131.0
3139,14662,132.0
3143,14713,133.0
3144,14722,134.0
3145,14726,135.0
3146,14736,136.0
3147,14739,137.0
3148,14743,138.0
3149,14746,139.0
3150,14749,140.0
3151,14757,141.0
3152,14761,142.0
3153,14768,143.0
3154,14778,144.0
3155,14791,145.0
3156,14802,146.0
3158,14835,147.0
3159,14846,148.0
3160,14857,149.0
3165,15292,150.0
3166,15305,151.0
3167,15314,152.0
3168,15325,153.0
3169,15337,154.0
3170,15350,155.0
3184,15516,156.0
3185,15537,157.0
3186,15553,158.0
3188,15579,159.0
3189,15587,160.0
3193,15686,161.0
3196,16008,162.0
3197,16015,163.0
3198,16019,164.0
3204,16148,165.0
3205,16151,166.0
3207,16192,167.0
3220,16553,168.0
3221,16554,169.0
3222,16557,170.0
3223,16558,171.0
3224,16560,172.0
3226,16568,173.0
3227,16578,174.0
3228,16582,175.0
3229,16586,176.0
3230,16589,177.0
3231,16594,178.0
3232,16600,179.0
3233,16605,180.0
3234,16611,181.0
3235,16630,182.0
3236,16647,183.0
3237,16650,184.0
3238,16654,185.0
3239,16662,186.0
3240,16670,187.0
3241,16675,188.0
3242,16680,189.0
3243,16691,190.0
3244,16717,191.0
3245,16728,192.0
3246,16742,193.0
3247,16758,194.0
2944,8177,0.0
3213,16442,0.0
3195,16000,0.0
3157,14821,0.0
3268,18875,0.0
3339,23244,0.0
2979,8816,0.0
2886,2129,0.0
3218,16536,0.0
3313,22042,0.0
3262,18683,0.0
3194,15991,0.0
2948,8294,0.0
3323,22645,0.0
3067,11447,0.0
3286,20352,0.0
2951,8321,0.0
3298,20746,0.0
3284,20271,0.0
3291,20542,0.0
3303,21061,0.0
3334,22960,0.0
3201,16100,0.0
3335,22967,0.0
3059,11274,0.0
2926,4903,0.0
3288,20377,0.0
3318,22208,0.0
3274,19424,0.0
2905,4089,0.0
2903,4069,0.0
3280,19939,0.0
3341,23359,0.0
3265,18761,0.0
3217,16515,0.0
2902,4054,0.0
2895,3955,0.0
3290,20514,0.0
3187,15559,0.0
2978,8781,0.0
3287,20357,0.0
3083,11661,0.0
3113,14193,0.0
2898,3986,0.0
3256,17971,0.0
3206,16168,0.0
3311,21391,0.0
2929,5175,0.0
3307,21111,0.0
2946,8201,0.0
2985,8872,0.0
3161,14868,0.0
2919,4596,0.0
2911,4419,0.0
2872,1677,0.0
2873,1705,1.0
2874,1727,2.0
2875,1734,3.0
2876,1765,4.0
2877,1800,5.0
2878,1812,6.0
2879,1870,7.0
2880,1917,8.0
2881,1949,9.0
2882,1958,10.0
2883,1973,11.0
2884,1997,12.0
2894,2553,13.0
2998,9682,14.0
2999,9687,15.0
3000,9699,16.0
3025,10719,17.0
3026,10729,18.0
3027,10746,19.0
3028,10756,20.0
3029,10771,21.0
3030,10778,22.0
3031,10783,23.0
3032,10793,24.0
3033,10801,25.0
3034,10809,26.0
3035,10819,27.0
3036,10826,28.0
3037,10836,29.0
3038,10841,30.0
3039,10847,31.0
3040,10851,32.0
3041,10854,33.0
3042,10859,34.0
3043,10865,35.0
3044,10870,36.0
3045,10871,37.0
3046,10874,38.0
3047,10880,39.0
3048,10884,40.0
3049,10886,41.0
3050,10890,42.0
3052,10918,43.0
3053,10930,44.0
3171,15360,45.0
3172,15367,46.0
3173,15368,47.0
3174,15372,48.0
3175,15375,49.0
3176,15378,50.0
3177,15385,51.0
3178,15388,52.0
3179,15394,53.0
3180,15459,54.0
3181,15462,55.0
3182,15471,56.0
3219,16545,57.0
3261,18646,0.0
2955,8405,0.0
3211,16423,0.0
2901,4029,0.0
3316,22132,0.0
3281,19952,0.0
2960,8500,0.0
2950,8317,0.0
2906,4170,0.0
2933,5575,0.0
2863,476,0.0
2927,5085,0.0
3108,12944,0.0
2917,4519,0.0
3271,19378,0.0
3322,22627,0.0
3282,19967,0.0
2989,9430,0.0
3162,14935,0.0
3353,24583,0.0
3208,16292,0.0
3209,16295,1.0
3272,19389,0.0
2959,8472,0.0
3200,16059,0.0
3214,16493,0.0
2897,3979,0.0
3315,22109,0.0
3273,19400,0.0
3328,22879,0.0
2925,4884,0.0
3304,21076,0.0
3297,20733,0.0
3326,22860,0.0
2912,4430,0.0
3348,23974,0.0
3192,15677,0.0
3203,16129,0.0
3324,22721,0.0
2988,9260,0.0
3251,17877,0.0
3300,20770,0.0
3164,15235,0.0
3340,23346,0.0
2949,8316,0.0
3183,15480,0.0
3299,20759,0.0
3260,18629,0.0
2904,4084,0.0
2850,577,0.0
2849,426,0.0
2857,4079,0.0
2858,15324,0.0
2854,3783,0.0
2860,18192,0.0
2853,3768,0.0
2855,3861,0.0
2851,999,0.0
2861,18578,0.0
2856,4049,0.0
2852,3754,0.0
2859,15330,0.0
5109,3082,0.0
5120,22685,0.0
5129,25822,0.0
5125,25265,0.0
5122,25149,0.0
5117,19418,0.0
5116,16570,0.0
5107,694,0.0
5130,25888,0.0
5111,3116,0.0
5128,25534,0.0
5110,3091,0.0
5115,16530,0.0
5124,25255,0.0
5112,11453,0.0
5123,25221,0.0
5127,25513,0.0
5119,22548,0.0
5126,25273,0.0
5113,16489,0.0
5121,23285,0.0
5118,21290,0.0
5114,16502,0.0
5108,3049,0.0
3371,8300,0.0
3373,11184,1.0
3374,11185,2.0
3375,11186,3.0
3376,11187,4.0
3377,11188,5.0
3378,11189,6.0
3379,11190,7.0
3380,11191,8.0
3381,11192,9.0
3382,11193,10.0
3383,11194,11.0
3384,11196,12.0
3385,11197,13.0
3386,11198,14.0
3387,11199,15.0
3388,11200,16.0
3389,11201,17.0
3390,11202,18.0
3391,11203,19.0
3392,11204,20.0
3393,11205,21.0
3394,11206,22.0
3395,11231,23.0
3396,11234,24.0
3397,11235,25.0
3398,11236,26.0
3399,11238,27.0
3400,11240,28.0
3401,11241,29.0
3402,11242,30.0
3403,11243,31.0
3404,11245,32.0
3405,11246,33.0
3406,11247,34.0
3407,11248,35.0
3408,11249,36.0
3410,11435,37.0
3411,11443,38.0
3412,11445,39.0
3413,11446,40.0
3414,11839,41.0
3415,11845,42.0
3416,11850,43.0
3417,11855,44.0
3418,11962,45.0
3419,11967,46.0
3420,11977,47.0
3421,11981,48.0
3422,11988,49.0
3423,12006,50.0
3424,12009,51.0
3425,12017,52.0
3427,12584,53.0
3428,12586,54.0
3429,12588,55.0
3430,12590,56.0
3431,12592,57.0
3432,12596,58.0
3433,12598,59.0
3434,12599,60.0
3435,12600,61.0
3436,12601,62.0
3437,12602,63.0
3441,12723,64.0
3442,12727,65.0
3443,12730,66.0
3444,12736,67.0
3445,12743,68.0
3446,12744,69.0
3447,12749,70.0
3448,12751,71.0
3449,12753,72.0
3450,12758,73.0
3454,14392,74.0
3453,13143,0.0
3370,7720,0.0
3357,1126,0.0
3369,6079,0.0
3457,19273,0.0
3409,11430,0.0
3452,12788,0.0
3356,709,0.0
3372,8432,0.0
3438,12658,0.0
3360,5838,0.0
3359,5801,0.0
3361,5916,1.0
3362,5936,2.0
3363,5946,3.0
3364,5970,4.0
3365,5989,5.0
3366,6015,6.0
3367,6028,7.0
3451,12787,0.0
3426,12579,0.0
3456,14805,0.0
3358,3673,0.0
3455,14408,1.0
3439,12684,0.0
3355,450,0.0
3368,6048,0.0
3440,12709,0.0
4037,8455,0.0
4117,19993,0.0
3971,2964,0.0
4099,19297,0.0
4228,22976,0.0
4223,22918,0.0
4095,18885,0.0
4125,20062,0.0
4214,22809,0.0
4138,20197,0.0
4029,7051,0.0
4161,20563,0.0
4098,19296,0.0
4263,25679,0.0
4044,8795,0.0
4215,22817,0.0
4093,18600,0.0
4060,11482,0.0
3965,1786,0.0
4196,22105,0.0
4076,15506,0.0
4106,19560,0.0
4055,11366,0.0
4116,19680,0.0
3982,4068,0.0
4181,21720,0.0
4141,20225,0.0
4230,23146,0.0
4127,20081,0.0
4090,18488,0.0
4069,14021,0.0
4096,19291,0.0
3967,2307,0.0
3989,4274,1.0
3977,4002,0.0
4032,8407,0.0
4164,20641,0.0
4066,13278,0.0
4204,22304,0.0
4185,21948,0.0
3987,4250,0.0
4130,20095,0.0
4187,21980,0.0
4110,19573,0.0
4254,24682,0.0
4016,5093,0.0
4033,8416,0.0
4134,20120,0.0
4169,20828,0.0
4258,24908,0.0
4075,15074,0.0
4038,8462,0.0
4108,19564,0.0
3976,3974,0.0
3995,4697,0.0
4202,22276,0.0
4027,6917,0.0
4067,13435,0.0
4145,20265,0.0
4206,22410,0.0
4260,25192,0.0
4147,20316,0.0
3968,2723,0.0
4088,18326,0.0
4057,11381,0.0
4142,20234,0.0
4241,24264,0.0
4148,20326,0.0
3998,4809,0.0
4178,21314,0.0
3969,2874,0.0
4163,20602,0.0
4183,21922,0.0
4014,5044,0.0
4087,18001,0.0
3970,2925,0.0
4213,22800,0.0
4179,21628,0.0
4028,7014,0.0
4250,24599,0.0
4056,11368,0.0
4135,20162,0.0
4153,20374,1.0
4162,20592,0.0
4173,20875,0.0
4238,24180,0.0
3961,497,0.0
4251,24649,0.0
4030,8374,0.0
3984,4153,0.0
3988,4267,0.0
3964,1491,0.0
4021,6078,1.0
4059,11393,2.0
4113,19581,3.0
4114,19584,4.0
4151,20366,5.0
4152,20369,6.0
4176,21296,7.0
4217,22837,8.0
4218,22839,9.0
4205,22405,0.0
4229,23008,0.0
4236,24151,0.0
4177,21298,0.0
4080,17867,0.0
4047,9442,0.0
4046,9426,0.0
3966,1794,0.0
4023,6236,0.0
4123,20050,0.0
4198,22123,0.0
4212,22773,0.0
4219,22841,0.0
4172,20856,0.0
4262,25660,0.0
4156,20450,0.0
4053,10181,0.0
3962,872,0.0
4186,21967,0.0
4054,11357,0.0
4192,22049,0.0
4089,18352,0.0
4233,24113,0.0
4104,19558,0.0
4188,21982,0.0
4129,20090,0.0
4072,14901,0.0
4132,20111,0.0
4203,22292,0.0
4216,22830,0.0
4133,20119,0.0
4051,9754,0.0
4052,9868,0.0
4086,17991,0.0
4022,6173,0.0
4112,19575,0.0
4174,20900,0.0
4249,24584,0.0
4034,8418,0.0
4224,22941,0.0
4019,6017,0.0
3972,3069,0.0
4015,5087,0.0
4166,20698,0.0
4071,14884,0.0
4201,22259,0.0
4222,22888,0.0
4045,9410,0.0
4240,24210,0.0
4115,19627,0.0
4083,17902,0.0
3990,4338,0.0
4073,14956,0.0
4248,24579,0.0
4078,16508,0.0
4220,22853,0.0
4100,19324,0.0
4111,19574,0.0
4246,24326,0.0
4024,6413,0.0
3975,3967,0.0
3973,3076,0.0
4210,22535,0.0
4150,20339,0.0
4256,24863,0.0
4040,8680,0.0
4041,8690,1.0
4074,15058,2.0
4157,20459,3.0
4158,20467,4.0
4018,6009,0.0
4063,12236,0.0
4091,18576,0.0
4231,23272,0.0
4252,24660,0.0
4097,19294,0.0
3997,4784,0.0
4042,8707,0.0
4140,20213,0.0
4225,22964,0.0
4131,20098,0.0
